1.8390804597701100,978.7087912087920,0, Mean
1.4750957854406100,978.7087912087920,0,-1
2.1839080459770100,978.7087912087920,0,1
1.8965517241379300,882.5549450549450,1, Mean
1.5517241379310300,882.5549450549450,1,-1
2.2413793103448300,882.5549450549450,1,1
1.9731800766283500,776.7857142857150,2, Mean
1.6475095785440600,776.7857142857150,2,-1
2.2988505747126400,776.7857142857150,2,1
2.049808429118780,638.0494505494510,3, Mean
1.7432950191570900,638.0494505494510,3,-1
2.3371647509578500,638.0494505494510,3,1
2.088122605363990,507.5549450549450,4, Mean
1.8199233716475100,507.5549450549450,4,-1
2.39463601532567,507.5549450549450,4,1
2.088122605363990,375.6868131868130,5, Mean
1.8007662835249000,375.6868131868130,5,-1
2.39463601532567,375.6868131868130,5,1
2.049808429118780,331.7307692307690,6, Mean
1.7816091954023000,332.4175824175830,6,-1
2.3563218390804600,331.04395604395600,6,1
1.9348659003831400,257.5549450549450,7, Mean
1.60919540229885,257.5549450549450,7,-1
2.222222222222220,257.5549450549450,7,1
1.60919540229885,199.1758241758240,8, Mean
1.1494252873563200,200.54945054945100,8,-1
2.068965517241380,198.48901098901100,8,1
1.28352490421456,168.2692307692310,9, Mean
0.6896551724137940,171.01648351648400,9,-1
1.8773946360153200,162.7747252747250,9,1
0.8237547892720310,124.31318681318700,10, Mean
-0.15325670498084300,125.6868131868130,10,-1
1.8199233716475100,124.31318681318700,10,1
0.7662835249042150,107.82967032967000,11, Mean
-0.38314176245210800,109.2032967032970,11,-1
1.9348659003831400,107.82967032967000,11,1
0.9961685823754790,69.36813186813190,12, Mean
-0.5938697318007660,69.36813186813190,12,-1
2.5670498084291200,70.74175824175830,12,1
0.8429118773946350,87.22527472527470,13, Mean
-0.5938697318007660,87.22527472527470,13,-1
2.222222222222220,88.59890109890110,13,1
1.1685823754789300,50.13736263736260,14, Mean
-0.5172413793103440,51.51098901098900,14,-1
2.854406130268200,48.07692307692310,14,1
0.9961685823754790,144.91758241758200,15, Mean
0.2490421455938700,147.6648351648350,15,-1
1.8007662835249000,143.54395604395600,15,1
1.245210727969350,32.28021978021980,16, Mean
-0.440613026819924,28.159340659340700,16,-1
2.950191570881230,33.653846153846100,16,1
1.3218390804597700,11.675824175824200,17, Mean
-0.40229885057471300,9.615384615384610,17,-1
3.0076628352490400,11.675824175824200,17,1
