4.664597599224910,976.2445325730170,0, Mean
4.0808797368233700,976.2445325730170,0,-1
5.248315461626450,978.9446418725000,0,1
5.060019376980800,899.291417537764,1, Mean
4.438642297650120,896.5913082382820,1,-1
5.681396456311470,901.9915268372470,1,1
5.606078022453200,787.2368816092380,2, Mean
4.947041726193400,784.5367723097550,2,-1
6.246284710248440,789.9369909087200,2,1
6.076818234067350,675.1823456807120,3, Mean
5.398952329342980,672.4822363812290,3,-1
6.73585453032715,676.5324003304530,3,1
6.491069620287790,557.7275911532200,4, Mean
5.794374107098860,553.6774272039960,4,-1
7.18776513347673,559.0776458029620,4,1
6.8676617895791100,455.1234377728830,5, Mean
6.114477450996480,451.0732738236590,5,-1
7.620846128161740,456.47349242262400,5,1
7.263083567334990,368.7199401894410,6, Mean
6.4157511864295300,366.01983088995900,6,-1
8.129245556705020,370.0699948391830,6,1
7.846801429736530,291.7668251541880,7, Mean
6.660536096468890,290.4167705044470,7,-1
8.976577937610480,295.8169891034120,7,1
8.562326551390030,232.364420565572,8, Mean
6.924150614972810,228.3142566163480,8,-1
10.068695228555300,237.76463916453700,8,1
9.692103059263980,159.46146947954300,9, Mean
7.489038868909780,155.4113055303190,9,-1
11.95165607501190,160.81152412928400,9,1
10.934857217925300,102.75917419040900,10, Mean
8.61881537678373,91.95873699247900,10,-1
13.683980053751900,94.65884629196150,10,1
12.667181196665400,48.756988200758000,11, Mean
9.993376794697040,28.506168454638900,11,-1
15.491622466350200,51.45709750024060,11,1
13.49568396910630,12.305512657743500,12, Mean
10.031036011626200,12.98053998261410,12,-1
16.809695058869900,22.430922530803100,12,1
